order_id,customer_id,order_date,payment_method,order_status
11921,565,23-09-2023,Credit Card,Delivered
11922,44,20-09-2022,Debit Card,Delivered
11923,815,13-10-2022,UPI,Delivered
11924,53,23-12-2022,UPI,Cancelled
11925,586,19-06-2022,Debit Card,Returned
11926,558,14-09-2022,Wallet,Cancelled
11927,525,04-09-2023,COD,Delivered
11928,677,12-09-2023,Wallet,Shipped
11929,102,23-11-2022,Credit Card,Delivered
11930,792,26-04-2023,COD,Delivered
11931,770,14-04-2022,Wallet,Shipped
11932,982,27-03-2023,Debit Card,Delivered
11933,849,19-11-2022,Credit Card,Delivered
11934,868,04-09-2023,Credit Card,Delivered
11935,398,25-05-2023,Credit Card,Delivered
11936,138,30-10-2022,COD,Shipped
11937,675,28-01-2023,UPI,Delivered
11938,921,09-08-2022,COD,Delivered
11939,387,02-03-2023,Wallet,Delivered
11940,111,07-09-2022,UPI,Delivered
11941,614,04-04-2022,Wallet,Delivered
11942,17,05-07-2023,UPI,Delivered
11943,780,07-01-2022,COD,Delivered
11944,182,10-04-2022,Credit Card,Delivered
11945,884,19-07-2023,Debit Card,Shipped
11946,536,05-04-2022,Credit Card,Delivered
11947,541,04-06-2022,COD,Delivered
11948,171,24-08-2022,UPI,Delivered
11949,409,10-04-2022,Credit Card,Delivered
11950,740,03-10-2023,COD,Returned
11951,378,04-07-2022,Wallet,Shipped
11952,188,04-04-2023,Debit Card,Delivered
11953,858,21-04-2022,Credit Card,Cancelled
11954,230,08-06-2022,UPI,Delivered
11955,833,24-03-2022,Wallet,Delivered
11956,852,01-04-2022,COD,Delivered
11957,119,25-11-2022,Debit Card,Delivered
11958,156,11-08-2022,UPI,Delivered
11959,784,29-08-2022,COD,Cancelled
11960,687,04-04-2023,COD,Delivered
11961,465,17-10-2023,Credit Card,Shipped
11962,104,20-02-2022,Credit Card,Returned
11963,604,16-01-2022,UPI,Delivered
11964,698,01-05-2023,COD,Delivered
11965,972,10-06-2023,Credit Card,Delivered
11966,795,14-12-2022,Debit Card,Shipped
11967,502,20-08-2022,Debit Card,Delivered
11968,693,13-05-2022,COD,Delivered
11969,682,16-06-2023,Credit Card,Delivered
11970,699,10-04-2022,UPI,Delivered
11971,175,11-02-2022,UPI,Delivered
11972,734,12-09-2023,UPI,Delivered
11973,745,21-11-2023,Debit Card,Delivered
11974,674,19-05-2023,Credit Card,Delivered
11975,421,17-08-2023,Credit Card,Delivered
11976,134,12-08-2022,Debit Card,Delivered
11977,391,24-01-2022,UPI,Delivered
11978,992,02-05-2022,UPI,Delivered
11979,736,10-08-2022,COD,Delivered
11980,501,10-09-2022,Wallet,Delivered
11981,665,05-06-2022,Credit Card,Delivered
11982,33,10-10-2023,Credit Card,Delivered
11983,55,19-05-2023,Credit Card,Delivered
11984,954,27-02-2022,Wallet,Delivered
11985,519,24-08-2022,COD,Delivered
11986,756,26-06-2023,Wallet,Cancelled
11987,825,02-10-2023,UPI,Returned
11988,638,13-06-2022,UPI,Returned
11989,12,04-09-2023,Credit Card,Returned
11990,528,21-05-2022,Debit Card,Delivered
11991,720,15-09-2022,Credit Card,Delivered
11992,555,08-09-2022,Debit Card,Delivered
11993,373,29-06-2023,Wallet,Delivered
11994,484,05-02-2023,UPI,Delivered
11995,973,08-06-2022,Debit Card,Returned
11996,647,18-12-2022,Wallet,Delivered
11997,228,06-02-2023,UPI,Delivered
11998,623,24-05-2022,Debit Card,Delivered
11999,307,21-07-2023,Credit Card,Delivered
12000,457,28-07-2023,Credit Card,Delivered
12001,160,16-09-2023,Credit Card,Cancelled
12002,331,23-08-2022,Wallet,Delivered
12003,776,01-12-2022,Credit Card,Returned
12004,225,18-01-2023,COD,Delivered
12005,983,01-08-2023,UPI,Cancelled
12006,729,09-01-2022,Wallet,Delivered
12007,504,17-10-2022,Credit Card,Delivered
12008,456,06-01-2023,UPI,Delivered
12009,45,18-07-2023,Debit Card,Returned
12010,214,17-10-2022,Credit Card,Shipped
12011,59,26-06-2023,UPI,Delivered
12012,644,08-07-2023,COD,Delivered
12013,616,10-12-2022,Debit Card,Shipped
12014,195,18-02-2022,COD,Delivered
12015,925,21-10-2022,UPI,Delivered
12016,489,07-09-2022,COD,Delivered
12017,157,13-02-2022,UPI,Delivered
12018,610,31-05-2023,UPI,Returned
12019,226,08-05-2023,COD,Returned
12020,412,03-07-2023,UPI,Delivered
12021,205,06-03-2022,Credit Card,Delivered
12022,79,07-11-2022,UPI,Cancelled
12023,124,14-02-2022,Wallet,Delivered
12024,471,30-01-2022,UPI,Cancelled
12025,940,23-07-2022,Wallet,Delivered
12026,218,08-08-2022,UPI,Delivered
12027,516,24-04-2023,UPI,Shipped
12028,602,12-08-2023,COD,Delivered
12029,104,22-07-2023,Credit Card,Delivered
12030,393,03-07-2022,Credit Card,Delivered
12031,631,23-09-2022,Debit Card,Delivered
12032,645,16-08-2023,COD,Delivered
12033,824,24-02-2023,COD,Shipped
12034,608,14-08-2022,Credit Card,Returned
12035,980,28-07-2022,COD,Delivered
12036,434,29-07-2023,Credit Card,Delivered
12037,331,06-08-2022,COD,Delivered
12038,143,16-06-2023,UPI,Delivered
12039,800,15-03-2022,Credit Card,Delivered
12040,540,23-10-2022,Credit Card,Returned
12041,278,04-04-2022,Wallet,Delivered
12042,233,05-06-2023,COD,Cancelled
12043,529,01-03-2022,COD,Delivered
12044,571,16-05-2022,Credit Card,Delivered
12045,90,08-05-2022,UPI,Delivered
12046,492,22-04-2023,UPI,Delivered
12047,199,29-09-2022,UPI,Delivered
12048,362,20-07-2023,COD,Shipped
12049,441,23-06-2023,Wallet,Delivered
12050,26,09-01-2022,Credit Card,Shipped
12051,25,25-05-2023,Debit Card,Delivered
12052,394,28-04-2022,Wallet,Shipped
12053,507,01-11-2023,Debit Card,Delivered
12054,301,13-06-2023,Wallet,Shipped
12055,339,16-01-2023,UPI,Delivered
12056,267,12-05-2022,COD,Returned
12057,461,19-10-2022,Debit Card,Shipped
12058,693,29-07-2023,Wallet,Delivered
12059,456,14-12-2022,COD,Delivered
12060,360,09-09-2023,Debit Card,Delivered
12061,68,03-04-2023,Credit Card,Shipped
12062,863,29-10-2023,Wallet,Delivered
12063,412,09-11-2022,Credit Card,Delivered
12064,971,06-12-2022,UPI,Delivered
12065,491,26-05-2023,Credit Card,Delivered
12066,833,02-10-2023,Credit Card,Cancelled
12067,49,21-11-2022,Wallet,Delivered
12068,687,09-04-2023,UPI,Delivered
12069,564,19-07-2022,Credit Card,Shipped
12070,102,03-07-2023,COD,Delivered
12071,216,14-02-2023,Debit Card,Delivered
12072,438,27-06-2023,Credit Card,Delivered
12073,700,22-08-2022,UPI,Delivered
12074,569,29-01-2023,Credit Card,Delivered
12075,559,04-04-2022,Debit Card,Returned
12076,159,16-01-2022,UPI,Delivered
12077,489,07-05-2023,Wallet,Delivered
12078,686,24-05-2023,UPI,Delivered
12079,242,28-05-2022,Wallet,Delivered
12080,794,13-06-2022,UPI,Returned
12081,753,18-04-2023,Debit Card,Delivered
12082,882,30-06-2023,Debit Card,Delivered
12083,5,12-05-2023,UPI,Delivered
12084,596,28-03-2022,Credit Card,Delivered
12085,820,08-12-2022,Debit Card,Delivered
12086,361,21-11-2023,Wallet,Delivered
12087,459,01-07-2022,Wallet,Delivered
12088,248,19-12-2022,COD,Returned
12089,566,26-10-2023,Wallet,Delivered
12090,673,08-11-2022,COD,Cancelled
12091,946,25-02-2023,UPI,Cancelled
12092,422,16-02-2022,UPI,Delivered
12093,923,23-03-2023,UPI,Delivered
12094,738,25-06-2022,Credit Card,Delivered
12095,15,22-10-2023,Credit Card,Delivered
12096,736,02-10-2022,COD,Returned
12097,573,20-06-2023,Wallet,Delivered
12098,122,06-01-2022,Wallet,Delivered
12099,277,19-05-2023,UPI,Delivered
12100,558,04-06-2022,Debit Card,Delivered
12101,453,26-04-2022,Credit Card,Delivered
12102,390,31-05-2022,Credit Card,Returned
12103,294,18-09-2022,UPI,Delivered
12104,574,07-01-2023,Credit Card,Returned
12105,598,24-06-2022,UPI,Delivered
12106,446,21-07-2023,COD,Delivered
12107,210,27-08-2022,Wallet,Delivered
12108,590,10-06-2022,Debit Card,Delivered
12109,714,19-10-2022,Wallet,Delivered
12110,302,17-03-2022,Wallet,Cancelled
12111,909,13-03-2022,COD,Cancelled
12112,223,17-04-2022,Credit Card,Delivered
12113,734,02-07-2023,Debit Card,Delivered
12114,3,03-04-2023,Credit Card,Delivered
12115,990,21-11-2023,Wallet,Cancelled
12116,518,27-06-2022,UPI,Delivered
12117,93,28-04-2023,Wallet,Shipped
12118,520,19-08-2023,Credit Card,Delivered
12119,428,28-11-2023,Wallet,Delivered
12120,493,11-02-2022,UPI,Shipped
12121,235,04-10-2023,COD,Delivered
12122,620,31-01-2022,Credit Card,Delivered
12123,161,05-05-2022,Wallet,Delivered
12124,721,01-06-2023,Credit Card,Delivered
12125,752,14-03-2022,COD,Delivered
12126,331,06-12-2022,Wallet,Delivered
12127,333,18-02-2022,Wallet,Returned
12128,50,03-07-2022,Credit Card,Delivered
12129,523,10-04-2023,Credit Card,Shipped
12130,863,30-03-2023,UPI,Delivered
12131,668,11-02-2023,COD,Delivered
12132,492,30-08-2023,UPI,Delivered
12133,582,10-09-2022,Wallet,Delivered
12134,681,16-06-2023,Credit Card,Delivered
12135,272,11-05-2022,Wallet,Shipped
12136,580,26-11-2022,Wallet,Delivered
12137,867,12-11-2022,Debit Card,Delivered
12138,252,30-01-2023,Debit Card,Delivered
12139,560,28-12-2022,Wallet,Returned
12140,696,26-06-2023,Credit Card,Cancelled
12141,832,26-01-2022,Wallet,Delivered
12142,699,04-07-2022,Debit Card,Delivered
12143,90,19-05-2023,Credit Card,Delivered
12144,446,06-05-2023,Wallet,Delivered
12145,332,17-07-2022,COD,Delivered
12146,139,10-02-2023,COD,Delivered
12147,357,19-07-2023,Wallet,Delivered
12148,601,11-07-2023,Credit Card,Delivered
12149,274,11-01-2023,Wallet,Delivered
12150,19,06-08-2023,Wallet,Shipped
12151,983,26-07-2022,Debit Card,Shipped
12152,311,10-09-2023,COD,Delivered
12153,870,17-05-2023,Debit Card,Delivered
12154,886,05-09-2023,Debit Card,Delivered
12155,978,28-12-2022,Wallet,Delivered
12156,154,16-10-2023,Debit Card,Returned
12157,390,06-01-2023,COD,Delivered
12158,260,08-04-2023,Debit Card,Cancelled
12159,620,20-09-2022,COD,Shipped
12160,883,12-05-2022,Debit Card,Delivered
12161,797,30-11-2022,COD,Delivered
12162,571,19-12-2022,Debit Card,Delivered
12163,125,02-07-2022,Debit Card,Delivered
12164,354,27-08-2022,Credit Card,Delivered
12165,273,03-10-2023,COD,Delivered
12166,619,13-03-2023,COD,Cancelled
12167,811,03-03-2022,COD,Delivered
12168,245,04-03-2023,UPI,Delivered
12169,848,19-08-2023,Debit Card,Delivered
12170,450,07-03-2023,COD,Delivered
12171,930,23-08-2022,UPI,Delivered
12172,247,30-07-2022,Credit Card,Cancelled
12173,520,28-02-2022,COD,Delivered
12174,141,10-01-2022,COD,Delivered
12175,362,28-06-2023,UPI,Delivered
12176,8,03-01-2022,Debit Card,Delivered
12177,478,19-10-2022,Credit Card,Cancelled
12178,352,22-01-2023,COD,Delivered
12179,996,17-09-2023,Debit Card,Cancelled
12180,495,03-04-2022,Credit Card,Delivered
12181,606,16-05-2023,Wallet,Delivered
12182,833,12-02-2022,Wallet,Delivered
12183,427,02-08-2022,Credit Card,Delivered
12184,39,27-05-2022,UPI,Delivered
12185,593,21-10-2023,Credit Card,Returned
12186,187,19-07-2022,Credit Card,Delivered
12187,596,09-01-2022,UPI,Delivered
12188,600,15-09-2023,UPI,Delivered
12189,754,06-10-2022,Debit Card,Delivered
12190,854,27-06-2023,Debit Card,Delivered
12191,93,21-07-2023,UPI,Delivered
12192,86,16-07-2023,Wallet,Delivered
12193,44,12-08-2023,Wallet,Delivered
12194,137,17-10-2022,Credit Card,Delivered
12195,421,01-05-2022,COD,Delivered
12196,74,02-04-2023,Credit Card,Delivered
12197,548,04-06-2023,Credit Card,Delivered
12198,613,23-02-2022,COD,Shipped
12199,988,11-11-2022,UPI,Delivered
12200,512,21-04-2023,Wallet,Delivered
12201,156,31-10-2023,Credit Card,Delivered
12202,938,26-09-2023,COD,Delivered
12203,255,24-11-2023,Debit Card,Cancelled
12204,171,13-08-2023,Credit Card,Delivered
12205,981,31-07-2023,Wallet,Shipped
12206,728,23-01-2022,UPI,Cancelled
12207,170,28-12-2022,Credit Card,Delivered
12208,764,24-01-2023,Credit Card,Delivered
12209,872,04-04-2023,COD,Delivered
12210,322,21-10-2022,Debit Card,Delivered
12211,567,01-10-2022,Debit Card,Delivered
12212,456,08-10-2022,UPI,Delivered
12213,944,08-01-2022,Wallet,Delivered
12214,603,15-08-2022,UPI,Delivered
12215,790,02-06-2022,Credit Card,Delivered
12216,613,02-06-2022,Credit Card,Cancelled
12217,155,02-05-2022,Debit Card,Delivered
12218,889,21-10-2023,Wallet,Cancelled
12219,349,05-10-2022,COD,Delivered
12220,451,27-08-2022,Wallet,Delivered
12221,876,14-12-2022,Credit Card,Delivered
12222,653,05-10-2022,COD,Delivered
12223,173,22-01-2023,Wallet,Delivered
12224,10,09-08-2023,Wallet,Delivered
12225,740,30-01-2023,COD,Cancelled
12226,265,20-05-2023,Credit Card,Delivered
12227,438,03-09-2022,Wallet,Delivered
12228,760,13-01-2022,COD,Cancelled
12229,247,12-11-2023,Credit Card,Returned
12230,667,24-02-2022,COD,Delivered
12231,546,05-08-2023,COD,Delivered
12232,499,29-11-2022,Wallet,Cancelled
12233,129,02-01-2023,Credit Card,Delivered
12234,672,13-02-2022,Wallet,Delivered
12235,601,06-03-2022,UPI,Delivered
12236,605,24-09-2022,UPI,Cancelled
12237,327,23-04-2023,Credit Card,Delivered
12238,753,22-03-2022,COD,Shipped
12239,835,26-08-2023,Wallet,Delivered
12240,980,21-08-2023,Wallet,Returned
12241,404,21-12-2022,Credit Card,Delivered
12242,629,27-02-2023,Credit Card,Delivered
12243,606,20-05-2022,UPI,Cancelled
12244,675,24-01-2022,Debit Card,Delivered
12245,611,25-09-2023,Credit Card,Delivered
12246,625,29-03-2023,Debit Card,Delivered
12247,359,07-11-2022,Credit Card,Delivered
12248,603,15-08-2022,COD,Delivered
12249,858,11-07-2022,COD,Delivered
12250,718,19-05-2023,UPI,Delivered
12251,17,09-02-2022,UPI,Delivered
12252,274,15-07-2023,Debit Card,Delivered
12253,685,19-12-2022,Credit Card,Delivered
12254,116,02-10-2022,Wallet,Returned
12255,861,18-08-2022,UPI,Delivered
12256,980,17-04-2022,Wallet,Delivered
12257,693,05-04-2023,Wallet,Shipped
12258,91,07-02-2023,Credit Card,Delivered
12259,82,12-12-2022,Debit Card,Cancelled
12260,324,29-06-2023,Credit Card,Cancelled
12261,961,08-04-2022,UPI,Returned
12262,114,03-02-2022,Wallet,Delivered
12263,769,16-10-2023,Credit Card,Cancelled
12264,58,02-12-2023,Credit Card,Returned
12265,154,06-12-2022,Credit Card,Delivered
12266,877,11-04-2022,UPI,Delivered
12267,404,27-01-2023,Debit Card,Delivered
12268,628,18-04-2022,Credit Card,Delivered
12269,855,14-11-2022,UPI,Delivered
12270,266,19-01-2022,Wallet,Delivered
12271,315,11-08-2023,COD,Delivered
12272,715,24-07-2022,UPI,Delivered
12273,41,26-03-2022,COD,Delivered
12274,105,23-04-2022,Credit Card,Delivered
12275,901,01-06-2023,Credit Card,Shipped
12276,890,08-08-2022,UPI,Delivered
12277,193,08-09-2023,COD,Delivered
12278,401,06-04-2023,Credit Card,Delivered
12279,278,11-11-2022,Wallet,Delivered
12280,354,28-04-2023,Debit Card,Returned
12281,749,21-03-2023,Debit Card,Shipped
12282,937,02-06-2023,Credit Card,Delivered
12283,733,19-01-2022,COD,Shipped
12284,580,03-02-2023,Credit Card,Delivered
12285,709,04-08-2023,COD,Delivered
12286,256,10-04-2023,Wallet,Delivered
12287,651,01-12-2022,COD,Cancelled
12288,824,19-02-2023,Credit Card,Delivered
12289,947,24-05-2023,Wallet,Delivered
12290,661,14-11-2022,UPI,Cancelled
12291,99,02-08-2022,Debit Card,Delivered
12292,588,28-03-2023,Credit Card,Delivered
12293,282,10-03-2023,Credit Card,Cancelled
12294,883,07-01-2023,Credit Card,Delivered
12295,403,09-03-2022,Wallet,Delivered
12296,109,01-06-2023,UPI,Delivered
12297,700,28-11-2023,COD,Delivered
12298,199,02-01-2023,UPI,Delivered
12299,303,08-06-2023,Wallet,Delivered
12300,327,22-04-2022,Credit Card,Delivered
12301,154,20-08-2022,Debit Card,Delivered
12302,552,06-02-2022,Credit Card,Cancelled
12303,645,02-03-2022,COD,Shipped
12304,405,04-11-2023,Debit Card,Delivered
12305,462,19-04-2022,Credit Card,Delivered
12306,132,03-06-2023,Debit Card,Shipped
12307,791,04-06-2022,UPI,Delivered
12308,874,16-05-2023,Wallet,Delivered
12309,84,02-02-2022,Credit Card,Shipped
12310,399,24-10-2023,COD,Returned
12311,754,11-05-2023,UPI,Returned
12312,628,26-11-2022,Credit Card,Returned
12313,109,24-03-2023,UPI,Delivered
12314,221,08-10-2023,COD,Delivered
12315,904,03-09-2022,Credit Card,Delivered
12316,553,22-08-2023,COD,Delivered
12317,368,09-08-2022,Debit Card,Delivered
12318,147,29-05-2022,COD,Returned
12319,112,21-09-2023,Debit Card,Returned
12320,615,08-06-2023,Credit Card,Delivered
12321,558,18-11-2022,Debit Card,Returned
12322,924,25-08-2023,Credit Card,Cancelled
12323,494,25-04-2023,Credit Card,Delivered
12324,505,31-01-2022,Wallet,Delivered
12325,475,27-08-2022,Credit Card,Delivered
12326,836,13-10-2023,Debit Card,Delivered
12327,890,27-01-2022,Wallet,Delivered
12328,271,16-11-2022,Wallet,Delivered
12329,995,23-09-2023,Credit Card,Delivered
12330,421,18-01-2023,COD,Delivered
12331,897,30-12-2022,COD,Shipped
12332,707,24-02-2023,Wallet,Delivered
12333,367,05-03-2023,Credit Card,Returned
12334,280,28-11-2023,COD,Delivered
12335,283,04-11-2023,Credit Card,Delivered
12336,40,05-08-2023,Credit Card,Shipped
12337,959,06-07-2022,Wallet,Delivered
12338,189,14-08-2023,Wallet,Delivered
12339,164,10-08-2022,UPI,Returned
12340,994,23-05-2022,COD,Delivered
12341,989,17-07-2023,COD,Delivered
12342,536,02-06-2022,COD,Delivered
12343,536,17-11-2022,Debit Card,Cancelled
12344,4,01-12-2022,Credit Card,Delivered
12345,835,02-06-2022,Wallet,Delivered
12346,290,29-12-2022,COD,Delivered
12347,953,25-05-2022,UPI,Delivered
12348,433,08-04-2023,COD,Returned
12349,471,23-04-2022,Credit Card,Delivered
12350,181,27-08-2023,Credit Card,Delivered
12351,248,02-07-2023,Wallet,Delivered
12352,628,08-02-2023,Debit Card,Cancelled
12353,279,20-02-2023,Wallet,Delivered
12354,877,09-01-2022,COD,Cancelled
12355,581,11-08-2023,UPI,Cancelled
12356,863,07-08-2023,Wallet,Delivered
12357,254,28-11-2023,Debit Card,Delivered
12358,181,02-12-2022,Wallet,Delivered
12359,830,23-07-2022,Credit Card,Cancelled
12360,681,30-03-2023,COD,Delivered
12361,825,07-10-2022,COD,Delivered
12362,509,20-03-2023,COD,Cancelled
12363,761,29-09-2022,COD,Delivered
12364,700,18-12-2022,COD,Delivered
12365,566,29-10-2022,COD,Delivered
12366,326,29-09-2023,UPI,Delivered
12367,357,19-11-2022,Debit Card,Returned
12368,825,08-10-2022,COD,Delivered
12369,650,18-01-2022,Debit Card,Delivered
12370,680,06-04-2022,COD,Cancelled
12371,391,18-02-2023,Wallet,Delivered
12372,615,12-05-2022,COD,Shipped
12373,934,08-05-2022,Credit Card,Shipped
12374,85,20-03-2022,UPI,Delivered
12375,317,16-01-2022,Wallet,Delivered
12376,212,09-01-2023,Wallet,Returned
12377,515,07-02-2023,Credit Card,Delivered
12378,384,28-11-2022,COD,Delivered
12379,691,14-07-2023,UPI,Returned
12380,342,26-04-2023,Wallet,Delivered
12381,815,10-01-2022,UPI,Cancelled
12382,964,15-12-2022,Wallet,Delivered
12383,988,05-06-2023,COD,Delivered
12384,844,21-10-2022,Wallet,Delivered
12385,38,26-08-2022,Wallet,Shipped
12386,511,30-05-2023,Debit Card,Delivered
12387,420,18-09-2022,COD,Cancelled
12388,751,06-01-2023,Credit Card,Delivered
12389,169,24-03-2023,Credit Card,Delivered
12390,965,28-06-2022,COD,Delivered
12391,909,12-02-2022,Credit Card,Delivered
12392,343,14-01-2023,COD,Delivered
12393,826,02-11-2023,Credit Card,Delivered
12394,306,12-10-2022,Debit Card,Delivered
12395,542,16-02-2023,Credit Card,Shipped
12396,702,14-07-2023,Wallet,Delivered
12397,869,07-03-2023,COD,Shipped
12398,537,03-01-2023,UPI,Delivered
12399,112,30-07-2023,UPI,Delivered
12400,411,25-03-2023,COD,Delivered
12401,947,15-08-2022,Debit Card,Delivered
12402,206,12-02-2022,Credit Card,Delivered
12403,185,16-03-2022,Debit Card,Delivered
12404,382,13-09-2023,UPI,Delivered
12405,496,14-01-2022,COD,Returned
12406,379,16-06-2022,COD,Delivered
12407,47,13-09-2022,Debit Card,Cancelled
12408,886,25-02-2023,Debit Card,Delivered
12409,740,31-08-2022,Credit Card,Delivered
12410,551,24-03-2022,Wallet,Delivered
12411,528,11-07-2022,Wallet,Delivered
12412,504,07-02-2023,Credit Card,Delivered
12413,22,22-06-2023,Wallet,Delivered
12414,213,07-09-2022,UPI,Delivered
12415,310,03-07-2023,Wallet,Delivered
12416,661,28-02-2022,Credit Card,Delivered
12417,968,02-09-2023,Wallet,Delivered
12418,753,23-02-2022,COD,Delivered
12419,272,07-10-2022,Debit Card,Shipped
12420,571,07-08-2023,UPI,Returned
12421,799,17-04-2023,COD,Delivered
12422,938,14-09-2023,COD,Cancelled
12423,202,17-09-2022,Credit Card,Cancelled
12424,32,27-04-2023,Debit Card,Delivered
12425,443,10-04-2022,Debit Card,Delivered
12426,162,17-07-2022,UPI,Shipped
12427,767,05-03-2022,Credit Card,Delivered
12428,254,12-05-2022,UPI,Shipped
12429,521,18-04-2022,Wallet,Delivered
12430,977,26-02-2023,COD,Delivered
12431,651,12-12-2022,UPI,Delivered
12432,480,19-02-2023,COD,Delivered
12433,10,12-12-2022,Credit Card,Cancelled
12434,726,30-09-2023,Wallet,Shipped
12435,505,01-10-2022,Credit Card,Delivered
12436,785,18-06-2022,Wallet,Delivered
12437,836,19-11-2023,Wallet,Cancelled
12438,560,05-03-2022,COD,Delivered
12439,436,25-06-2023,Credit Card,Delivered
12440,111,04-01-2023,Credit Card,Delivered
12441,153,04-06-2023,UPI,Returned
12442,635,28-05-2023,Credit Card,Returned
12443,917,28-02-2022,UPI,Delivered
12444,869,16-04-2022,Debit Card,Delivered
12445,102,15-03-2023,Debit Card,Shipped
12446,753,25-06-2023,Debit Card,Delivered
12447,833,20-02-2022,Credit Card,Delivered
12448,191,02-02-2023,Credit Card,Delivered
12449,729,09-06-2022,UPI,Returned
12450,563,01-12-2023,Wallet,Delivered
12451,804,02-12-2022,UPI,Delivered
12452,81,28-12-2022,Debit Card,Delivered
12453,489,15-02-2022,UPI,Delivered
12454,895,27-04-2023,Wallet,Delivered
12455,88,22-07-2023,Credit Card,Delivered
12456,194,23-10-2023,UPI,Delivered
12457,104,19-05-2023,Debit Card,Delivered
12458,783,12-11-2022,Debit Card,Delivered
12459,96,23-07-2022,Credit Card,Delivered
12460,423,26-01-2022,UPI,Shipped
12461,891,08-09-2022,Wallet,Cancelled
12462,198,31-10-2023,Credit Card,Delivered
12463,1,18-04-2022,UPI,Returned
12464,407,07-01-2022,COD,Delivered
12465,378,29-08-2023,Debit Card,Shipped
12466,167,16-10-2022,Wallet,Delivered
12467,509,04-02-2023,Wallet,Delivered
12468,638,27-06-2023,Wallet,Delivered
12469,313,20-03-2022,Debit Card,Delivered
12470,593,08-09-2023,UPI,Shipped
12471,418,30-09-2022,Credit Card,Delivered
12472,763,21-01-2022,UPI,Delivered
12473,681,04-06-2023,Credit Card,Delivered
12474,477,22-07-2022,Wallet,Returned
12475,73,18-05-2023,UPI,Delivered
12476,141,27-10-2023,Wallet,Delivered
12477,582,23-04-2023,COD,Shipped
12478,262,13-08-2022,Wallet,Delivered
12479,340,25-06-2022,Wallet,Delivered
12480,308,17-10-2023,Credit Card,Shipped
12481,245,06-01-2022,COD,Delivered
12482,515,17-10-2022,Wallet,Delivered
12483,337,02-08-2022,Wallet,Delivered
12484,575,13-10-2022,COD,Cancelled
12485,561,16-06-2022,COD,Delivered
12486,76,25-11-2022,UPI,Shipped
12487,880,06-04-2023,Credit Card,Returned
12488,175,07-09-2022,COD,Delivered
12489,109,02-10-2023,COD,Returned
12490,183,20-01-2023,Debit Card,Delivered
12491,192,28-11-2023,COD,Delivered
12492,65,18-05-2023,Credit Card,Returned
12493,849,09-06-2022,Wallet,Shipped
12494,963,02-11-2023,Wallet,Delivered
12495,474,02-09-2022,Wallet,Delivered
12496,783,09-02-2022,Wallet,Delivered
12497,100,27-01-2023,Debit Card,Delivered
12498,544,01-07-2023,COD,Delivered
12499,864,10-12-2022,Wallet,Delivered
12500,128,15-05-2023,UPI,Delivered
12501,452,06-02-2022,Wallet,Delivered
12502,914,02-02-2023,COD,Delivered
12503,369,23-02-2023,Wallet,Cancelled
12504,851,07-10-2022,Debit Card,Cancelled
12505,43,06-11-2022,Credit Card,Delivered
12506,884,21-04-2023,Credit Card,Delivered
12507,419,09-09-2022,COD,Delivered
12508,488,25-01-2023,Credit Card,Delivered
12509,78,26-10-2022,Credit Card,Delivered
12510,826,28-04-2023,UPI,Returned
12511,801,30-10-2023,COD,Delivered
12512,270,15-06-2023,COD,Delivered
12513,674,02-03-2022,Credit Card,Delivered
12514,701,13-09-2022,Credit Card,Delivered
12515,759,01-09-2023,Credit Card,Delivered
12516,900,14-06-2023,Debit Card,Shipped
12517,728,18-08-2023,Wallet,Delivered
12518,315,02-10-2023,Debit Card,Delivered
12519,925,14-06-2022,COD,Delivered
12520,851,27-10-2023,UPI,Shipped
12521,902,03-01-2022,Wallet,Delivered
12522,889,14-03-2022,UPI,Delivered
12523,993,13-12-2022,COD,Cancelled
12524,945,16-07-2022,COD,Delivered
12525,168,01-05-2022,UPI,Delivered
12526,339,05-01-2023,UPI,Delivered
12527,193,27-12-2022,UPI,Delivered
12528,453,26-11-2023,COD,Delivered
12529,283,21-08-2023,Credit Card,Delivered
12530,336,14-07-2023,UPI,Delivered
12531,390,07-05-2022,Wallet,Delivered
12532,1000,05-01-2023,COD,Delivered
12533,525,23-06-2022,Debit Card,Delivered
12534,240,26-07-2023,Debit Card,Delivered
12535,832,16-04-2023,Wallet,Shipped
12536,958,14-08-2022,Credit Card,Delivered
12537,483,12-07-2023,UPI,Delivered
12538,659,23-03-2022,COD,Delivered
12539,716,11-10-2022,UPI,Delivered
12540,592,26-10-2022,COD,Delivered
12541,891,30-01-2023,Debit Card,Delivered
12542,555,27-03-2022,UPI,Delivered
12543,458,26-11-2023,Wallet,Delivered
12544,89,24-04-2023,Credit Card,Returned
12545,660,20-05-2023,Wallet,Delivered
12546,95,28-02-2022,Credit Card,Delivered
12547,452,21-02-2022,UPI,Delivered
12548,428,18-04-2022,UPI,Delivered
12549,151,29-12-2022,Credit Card,Delivered
12550,514,25-05-2023,Debit Card,Delivered
12551,376,15-07-2023,COD,Delivered
12552,22,16-04-2023,Wallet,Returned
12553,883,02-01-2023,Wallet,Cancelled
12554,313,12-04-2023,Wallet,Delivered
12555,997,27-03-2023,UPI,Delivered
12556,840,05-09-2022,Wallet,Cancelled
12557,519,27-11-2022,COD,Delivered
12558,206,13-10-2023,COD,Delivered
12559,952,25-09-2023,Credit Card,Delivered
12560,375,28-10-2023,UPI,Delivered
12561,451,06-07-2022,COD,Delivered
